building_id,edge_no,x_epsg5179,y_epsg5179,lat,lon,alt
BLD01000000366VP9,6,1163501.5779431295,1732457.904900322,35.574670550022766,129.30437492636526,156.479996
BLD01000000366VVF,1,1163475.1227460997,1732432.8158252644,35.57444881389933,129.30407802955105,146.509995
BLD01000000366VVF,1,1163475.1227460997,1732432.8158252644,35.57444881389933,129.30407802955105,151.130005
BLD01000000366VVF,2,1163476.5610315579,1732428.659995061,35.57441112362042,129.30409305511057,146.509995
BLD01000000366VVF,2,1163476.5610315579,1732428.659995061,35.57441112362042,129.30409305511057,151.130005
BLD01000000366VVF,3,1163470.7679013535,1732426.4633192555,35.57439228361272,129.30402870767705,146.509995
BLD01000000366VVF,3,1163470.7679013535,1732426.4633192555,35.57439228361272,129.30402870767705,151.130005
BLD01000000366VVF,5,1163476.7261157038,1732440.5948676802,35.574518654636314,129.30409728856893,146.509995
BLD01000000366VVF,5,1163476.7261157038,1732440.5948676802,35.574518654636314,129.30409728856893,151.130005
BLD01000000366VVF,6,1163479.2070363355,1732434.5185827333,35.57446348484053,129.30412342714968,146.509995
BLD01000000366VVF,6,1163479.2070363355,1732434.5185827333,35.57446348484053,129.30412342714968,151.130005
BLD01000000366W4P,1,1163428.2983160056,1732430.755265901,35.57443797532296,129.30356109730727,146.399994
BLD01000000366W4P,1,1163428.2983160056,1732430.755265901,35.57443797532296,129.30356109730727,148.039993
BLD01000000366W4P,2,1163427.0921240852,1732445.192091664,35.57456828062424,129.30355070919796,146.399994
BLD01000000366W4P,2,1163427.0921240852,1732445.192091664,35.57456828062424,129.30355070919796,148.039993
BLD01000000366W4P,3,1163440.5622900168,1732447.1996706806,35.57458414924526,129.30369970326242,146.399994
BLD01000000366W4P,3,1163440.5622900168,1732447.1996706806,35.57458414924526,129.30369970326242,148.039993
BLD01000000366W4P,3,1163441.0904450675,1732439.4435443322,35.57451416303618,129.30370396186652,146.399994
BLD01000000366W4P,3,1163441.0904450675,1732439.4435443322,35.57451416303618,129.30370396186652,148.039993
BLD01000000366W4P,4,1163441.6186001182,1732431.6874179838,35.57444417682639,129.30370822046586,146.399994
BLD01000000366W4P,4,1163441.6186001182,1732431.6874179838,35.57444417682639,129.30370822046586,148.039993
BLD01000000366VTD,1,1163452.313630787,1732443.5604829052,35.574549412248125,129.30382859591145,146.330002
BLD01000000366VTD,1,1163452.313630787,1732443.5604829052,35.574549412248125,129.30382859591145,148.820007
BLD01000000366VTD,2,1163447.9023300288,1732456.1110057987,35.574663247211106,129.30378247165666,146.330002
BLD01000000366VTD,2,1163447.9023300288,1732456.1110057987,35.574663247211106,129.30378247165666,148.820007
BLD01000000366VTD,2,1163456.1496831859,1732458.8895417885,35.5746869258886,129.30387400923533,146.330002
BLD01000000366VTD,2,1163456.1496831859,1732458.8895417885,35.5746869258886,129.30387400923533,148.820007
BLD01000000366VTD,3,1163464.3970363426,1732461.668077778,35.57471060449488,129.3039655468652,146.330002
BLD01000000366VTD,3,1163464.3970363426,1732461.668077778,35.57471060449488,129.3039655468652,148.820007
BLD01000000366VTD,4,1163467.9582224148,1732453.4206331451,35.574635689627925,129.3040031630855,146.330002
BLD01000000366VTD,4,1163467.9582224148,1732453.4206331451,35.574635689627925,129.3040031630855,148.820007
BLD01000000366VTD,5,1163458.202209614,1732447.7047420011,35.57458578841828,129.30389438994484,146.330002
BLD01000000366VTD,5,1163458.202209614,1732447.7047420011,35.57458578841828,129.30389438994484,148.820007
BLD01000000366VTD,6,1163458.7324351897,1732446.0494328134,35.57457078305127,129.30389990426474,146.330002
BLD01000000366VTD,6,1163458.7324351897,1732446.0494328134,35.57457078305127,129.30389990426474,148.820007
BLD01000000366VSC,1,1163456.4493068804,1732460.6772083712,35.57470298704771,129.30387767567123,145.960007
BLD01000000366VSC,1,1163456.4493068804,1732460.6772083712,35.57470298704771,129.30387767567123,149.080002
BLD01000000366VSC,2,1163446.5932187217,1732456.5659114362,35.57466756301647,129.30376812287088,145.960007
BLD01000000366VSC,2,1163446.5932187217,1732456.5659114362,35.57466756301647,129.30376812287088,149.080002
BLD01000000366VSC,3,1163441.781628987,1732468.0740977263,35.574772070404855,129.303717372252,145.960007
BLD01000000366VSC,3,1163441.781628987,1732468.0740977263,35.574772070404855,129.303717372252,149.080002
BLD01000000366VSC,4,1163451.7357186293,1732471.9565138225,35.57480541559904,129.30382795996826,145.960007
BLD01000000366VSC,4,1163451.7357186293,1732471.9565138225,35.57480541559904,129.30382795996826,149.080002
BLD01000000389BFK,1,1163897.4116267,1732378.6666453741,35.5738909912548,129.30872527605055,159.429993
BLD01000000389BFK,1,1163897.4116267,1732378.6666453741,35.5738909912548,129.30872527605055,167.699997
BLD01000000389BFK,1,1163897.4116267,1732378.6666453741,35.5738909912548,129.30872527605055,175.970001
BLD01000000389BFK,1,1163905.7530328776,1732375.353604135,35.57385975281855,129.3088166170064,159.429993
BLD01000000389BFK,1,1163905.7530328776,1732375.353604135,35.57385975281855,129.3088166170064,167.699997
BLD01000000389BFK,1,1163905.7530328776,1732375.353604135,35.57385975281855,129.3088166170064,175.970001
BLD01000000389BFK,1,1163914.094439055,1732372.040562896,35.573828514314975,129.30890795788878,159.429993
BLD01000000389BFK,1,1163914.094439055,1732372.040562896,35.573828514314975,129.30890795788878,167.699997
BLD01000000389BFK,1,1163914.094439055,1732372.040562896,35.573828514314975,129.30890795788878,175.970001
BLD01000000389BFK,1,1163922.4358452326,1732368.7275216572,35.573797275744084,129.30899929869764,159.429993
BLD01000000389BFK,1,1163922.4358452326,1732368.7275216572,35.573797275744084,129.30899929869764,167.699997
BLD01000000389BFK,1,1163922.4358452326,1732368.7275216572,35.573797275744084,129.30899929869764,175.970001
BLD01000000389BFK,2,1163930.77725141,1732365.4144804182,35.57376603710588,129.30909063943304,159.429993
BLD01000000389BFK,2,1163930.77725141,1732365.4144804182,35.57376603710588,129.30909063943304,167.699997
BLD01000000389BFK,2,1163930.77725141,1732365.4144804182,35.57376603710588,129.30909063943304,175.970001
BLD01000000389BFK,3,1163925.9203944397,1732353.0559783182,35.57365546558158,129.30903455968559,159.429993
BLD01000000389BFK,3,1163925.9203944397,1732353.0559783182,35.57365546558158,129.30903455968559,167.699997
BLD01000000389BFK,3,1163925.9203944397,1732353.0559783182,35.57365546558158,129.30903455968559,175.970001
BLD01000000389BFK,3,1163917.5574029828,1732356.301609112,35.57368610024066,129.30894296728593,159.429993
BLD01000000389BFK,3,1163917.5574029828,1732356.301609112,35.57368610024066,129.30894296728593,167.699997
BLD01000000389BFK,3,1163917.5574029828,1732356.301609112,35.57368610024066,129.30894296728593,175.970001
BLD01000000389BFK,3,1163909.1944115257,1732359.547239906,35.573716734832004,129.3088513748139,159.429993
BLD01000000389BFK,3,1163909.1944115257,1732359.547239906,35.573716734832004,129.3088513748139,167.699997
BLD01000000389BFK,3,1163909.1944115257,1732359.547239906,35.573716734832004,129.3088513748139,175.970001
BLD01000000389BFK,3,1163900.8314200686,1732362.7928707,35.573747369355644,129.30875978226956,159.429993
BLD01000000389BFK,3,1163900.8314200686,1732362.7928707,35.573747369355644,129.30875978226956,167.699997
BLD01000000389BFK,3,1163900.8314200686,1732362.7928707,35.573747369355644,129.30875978226956,175.970001
BLD01000000389BFK,4,1163892.4684286118,1732366.0385014936,35.573778003811526,129.30866818965288,159.429993
BLD01000000389BFK,4,1163892.4684286118,1732366.0385014936,35.573778003811526,129.30866818965288,167.699997
BLD01000000389BFK,4,1163892.4684286118,1732366.0385014936,35.573778003811526,129.30866818965288,175.970001
BLD01000000366UH0,1,1163925.2353326827,1732348.3620732988,35.57361327718283,129.30902605157448,154.619995
BLD01000000366UH0,1,1163925.2353326827,1732348.3620732988,35.57361327718283,129.30902605157448,157.149994
BLD01000000366UH0,2,1163934.7856600506,1732344.360771762,35.573575635681756,129.30913058790097,154.619995
BLD01000000366UH0,2,1163934.7856600506,1732344.360771762,35.573575635681756,129.30913058790097,157.149994
BLD01000000366UH0,2,1163931.793436905,1732336.2508666478,35.57350304408699,129.30909593766054,154.619995
BLD01000000366UH0,2,1163931.793436905,1732336.2508666478,35.57350304408699,129.30909593766054,157.149994
BLD01000000366UH0,3,1163928.8012137595,1732328.1409615334,35.57343045247957,129.30906128748515,154.619995
BLD01000000366UH0,3,1163928.8012137595,1732328.1409615334,35.57343045247957,129.30906128748515,157.149994
BLD01000000366UH0,4,1163918.1390639823,1732332.368477149,35.57347031667154,129.3089445329327,154.619995
BLD01000000366UH0,4,1163918.1390639823,1732332.368477149,35.57347031667154,129.3089445329327,157.149994
BLD01000000366UH0,4,1163921.6871983325,1732340.3652752237,35.573541796935565,129.30898529221628,154.619995
BLD01000000366UH0,4,1163921.6871983325,1732340.3652752237,35.573541796935565,129.30898529221628,157.149994
BLD01000000366UGZ,1,1163933.3010510262,1732368.8623328842,35.573796691488226,129.30911917775597,157.850006
BLD01000000366UGZ,1,1163933.3010510262,1732368.8623328842,35.573796691488226,129.30911917775597,161.759995
BLD01000000366UGZ,2,1163944.4836509516,1732366.130132171,35.57377021681935,129.30924197675714,157.850006
BLD01000000366UGZ,2,1163944.4836509516,1732366.130132171,35.57377021681935,129.30924197675714,161.759995
BLD01000000366UGZ,3,1163941.8622402307,1732359.605047567,35.57371184637999,129.30921173791583,157.850006
BLD01000000366UGZ,3,1163941.8622402307,1732359.605047567,35.57371184637999,129.30921173791583,161.759995
BLD01000000366UGZ,4,1163938.8936721976,1732360.6964605132,35.573722173882764,129.30917921354705,157.850006
BLD01000000366UGZ,4,1163938.8936721976,1732360.6964605132,35.573722173882764,129.30917921354705,161.759995
BLD01000000366UGZ,5,1163934.3918010262,1732348.253232524,35.57361078006086,129.30912703230214,157.850006
BLD01000000366UGZ,5,1163934.3918010262,1732348.253232524,35.57361078006086,129.30912703230214,161.759995
BLD01000000366UGZ,6,1163926.3297788166,1732351.3740532706,35.57364024015296,129.3090387346147,157.850006
BLD01000000366UGZ,6,1163926.3297788166,1732351.3740532706,35.57364024015296,129.3090387346147,161.759995
BLD01000000366UGZ,6,1163929.8154149214,1732360.1181930774,35.573718465828954,129.30907895614482,157.850006
BLD01000000366UGZ,6,1163929.8154149214,1732360.1181930774,35.573718465828954,129.30907895614482,161.759995
BLD01000000366NU6,2,1163984.1194482266,1732377.9940017655,35.57387057009301,129.30968159584378,158.380005
BLD01000000366NU6,2,1163984.1194482266,1732377.9940017655,35.57387057009301,129.30968159584378,159.990005
BLD01000000366NU6,3,1163979.056959013,1732379.5871713937,35.57388576643795,129.30962607559957,158.380005
BLD01000000366NU6,3,1163979.056959013,1732379.5871713937,35.57388576643795,129.30962607559957,159.990005
BLD01000000366Q2H,1,1163921.922661474,1732312.0698996484,35.57328675780714,129.30898215484896,150.520004
BLD01000000366Q2H,1,1163921.922661474,1732312.0698996484,35.57328675780714,129.30898215484896,153.360001
BLD01000000366Q2H,2,1163912.4370245414,1732315.632443259,35.57332043434007,129.3088782434802,150.520004
BLD01000000366Q2H,2,1163912.4370245414,1732315.632443259,35.57332043434007,129.3088782434802,153.360001
BLD01000000366Q2H,2,1163915.4777950374,1732323.5308754581,35.57339111215879,129.3089133860955,150.520004
BLD01000000366Q2H,2,1163915.4777950374,1732323.5308754581,35.57339111215879,129.3089133860955,153.360001
BLD01000000366Q2H,3,1163918.5185655337,1732331.4293076573,35.573461789964675,129.3089485287749,150.520004
BLD01000000366Q2H,3,1163918.5185655337,1732331.4293076573,35.573461789964675,129.3089485287749,153.360001
BLD01000000366Q2H,4,1163930.8259117168,1732326.286631395,35.573413405840036,129.30908324554554,150.520004
BLD01000000366Q2H,4,1163930.8259117168,1732326.286631395,35.573413405840036,129.30908324554554,153.360001
BLD01000000366Q2H,5,1163925.464442806,1732313.7486657961,35.573301300516306,129.30902156347142,150.520004
BLD01000000366Q2H,5,1163925.464442806,1732313.7486657961,35.573301300516306,129.30902156347142,153.360001
BLD01000000366Q2H,6,1163922.9975369824,1732314.6120079446,35.57330948950544,129.30899452670997,150.520004
BLD01000000366Q2H,6,1163922.9975369824,1732314.6120079446,35.57330948950544,129.30899452670997,153.360001
BLD0100000037WXER,1,1163948.298660985,1732348.6529024725,35.573612078886654,129.309280516512,153.679993
BLD0100000037WXER,1,1163948.298660985,1732348.6529024725,35.573612078886654,129.309280516512,158.580002
BLD0100000037WXER,2,1163941.2015478897,1732351.5226064797,35.57363911621397,129.30920281166553,153.679993
BLD0100000037WXER,2,1163941.2015478897,1732351.5226064797,35.57363911621397,129.30920281166553,158.580002
BLD0100000037WXER,3,1163946.8257959469,1732365.0458599431,35.573760057394416,129.30926759265077,153.679993
BLD0100000037WXER,3,1163946.8257959469,1732365.0458599431,35.573760057394416,129.30926759265077,158.580002
BLD0100000037WXER,4,1163957.660029661,1732360.1003760446,35.57371369399819,129.3093861001156,153.679993
BLD0100000037WXER,4,1163957.660029661,1732360.1003760446,35.57371369399819,129.3093861001156,158.580002
BLD0100000037WXER,5,1163953.2588512825,1732349.1001106189,35.57361528768636,129.30933532181953,153.679993
BLD0100000037WXER,5,1163953.2588512825,1732349.1001106189,35.57361528768636,129.30933532181953,158.580002
BLD0100000037WXER,6,1163949.148539746,1732350.5022583567,35.57362860467368,129.3092902661981,153.679993
BLD0100000037WXER,6,1163949.148539746,1732350.5022583567,35.57362860467368,129.3092902661981,158.580002
BLD010000003679GF,1,1163992.2704565232,1732343.7784546749,35.57356086681599,129.3097645702638,153.410004
BLD010000003679GF,1,1163992.2704565232,1732343.7784546749,35.57356086681599,129.3097645702638,163.960007
BLD010000003679GF,1,1163983.540913046,1732346.6832335754,35.573588490954585,129.30966886582064,153.410004
BLD010000003679GF,1,1163983.540913046,1732346.6832335754,35.573588490954585,129.30966886582064,163.960007
BLD010000003679GF,1,1163974.811369569,1732349.5880124758,35.57361611501897,129.30957316130878,153.410004
BLD010000003679GF,1,1163974.811369569,1732349.5880124758,35.57361611501897,129.30957316130878,163.960007
BLD010000003679GF,2,1163966.0818260922,1732352.4927913763,35.573643739009135,129.30947745672822,153.410004
BLD010000003679GF,2,1163966.0818260922,1732352.4927913763,35.573643739009135,129.30947745672822,163.960007
BLD010000003679GF,3,1163970.900962487,1732365.199418938,35.57375745389039,129.30953319155734,153.410004
BLD010000003679GF,3,1163970.900962487,1732365.199418938,35.57375745389039,129.30953319155734,163.960007
BLD010000003679GF,3,1163980.9339749913,1732361.8248308937,35.573725379986236,129.30964317926538,153.410004
BLD010000003679GF,3,1163980.9339749913,1732361.8248308937,35.573725379986236,129.30964317926538,163.960007
BLD010000003679GF,3,1163990.9669874958,1732358.450242849,35.57369330598408,129.30975316688182,153.410004
BLD010000003679GF,3,1163990.9669874958,1732358.450242849,35.57369330598408,129.30975316688182,163.960007
BLD0100000036771Y,1,1163969.4535975636,1732378.8785239218,35.57388097074331,129.30951999924093,156.910004
BLD0100000036771Y,1,1163969.4535975636,1732378.8785239218,35.57388097074331,129.30951999924093,159.619995
BLD0100000036771Y,1,1163965.7480298523,1732369.5225914945,35.57379726813772,129.3094772271532,156.910004
BLD0100000036771Y,1,1163965.7480298523,1732369.5225914945,35.57379726813772,129.3094772271532,159.619995
BLD0100000036771Y,2,1163962.042462141,1732360.1666590674,35.57371356551321,129.30943445515769,156.910004
BLD0100000036771Y,2,1163962.042462141,1732360.1666590674,35.57371356551321,129.30943445515769,159.619995
BLD0100000036771Y,3,1163956.4761925454,1732361.8633148673,35.57372977780424,129.3093733988607,156.910004
BLD0100000036771Y,3,1163956.4761925454,1732361.8633148673,35.57372977780424,129.3093733988607,159.619995
BLD0100000036771Y,4,1163963.681813055,1732381.1621849043,35.573902507254424,129.30945679484776,156.910004
BLD0100000036771Y,4,1163963.681813055,1732381.1621849043,35.573902507254424,129.30945679484776,159.619995
BLD01000000367GPV,1,1163942.1162049794,1732342.6814708288,35.573559287748644,129.30921110893493,151.929993
BLD01000000367GPV,1,1163942.1162049794,1732342.6814708288,35.573559287748644,129.30921110893493,161.070007
BLD01000000367GPV,2,1163952.1641934593,1732338.7501896997,35.57352219470088,129.30932114886505,151.929993
BLD01000000367GPV,2,1163952.1641934593,1732338.7501896997,35.57352219470088,129.30932114886505,161.070007
BLD01000000367GPV,2,1163949.2879704037,1732330.8761256617,35.57345170937169,129.309287825853,151.929993
BLD01000000367GPV,2,1163949.2879704037,1732330.8761256617,35.57345170937169,129.309287825853,161.070007
BLD01000000367GPV,3,1163946.4117473478,1732323.0020616234,35.57338122403076,129.3092545029017,151.929993
BLD01000000367GPV,3,1163946.4117473478,1732323.0020616234,35.57338122403076,129.3092545029017,161.070007
BLD01000000367GPV,4,1163933.5359988657,1732327.8346617594,35.573426908037135,129.30911345355318,151.929993
BLD01000000367GPV,4,1163933.5359988657,1732327.8346617594,35.573426908037135,129.30911345355318,161.070007
BLD01000000367GPV,5,1163938.9302471594,1732341.3006626517,35.57354737140232,129.3091756855467,151.929993
BLD01000000367GPV,5,1163938.9302471594,1732341.3006626517,35.57354737140232,129.3091756855467,161.070007
BLD01000000367GPV,6,1163941.2452895946,1732340.7068127457,35.57354163620499,129.30920110182564,151.929993
BLD01000000367GPV,6,1163941.2452895946,1732340.7068127457,35.57354163620499,129.30920110182564,161.070007
BLD010000003676OK,1,1163964.8402937448,1732378.7954106496,35.57388098582919,129.30946909399395,172.630005
BLD010000003676OK,2,1163960.5745437755,1732367.30554914,35.573778144853904,129.30941971011114,172.630005
BLD010000003676OK,2,1163949.0697287982,1732371.6288428942,35.57381901211721,129.309293679411,159.660004
BLD010000003676OK,2,1163949.0697287982,1732371.6288428942,35.57381901211721,129.309293679411,172.630005
BLD010000003676OK,3,1163937.5649138212,1732375.9521366484,35.573859879252176,129.30916764857787,159.660004
BLD010000003676OK,3,1163937.5649138212,1732375.9521366484,35.573859879252176,129.30916764857787,172.630005
BLD010000003676OK,4,1163942.1661171692,1732387.675122865,35.57396476572179,129.30922077977377,159.660004
BLD010000003676OK,4,1163942.1661171692,1732387.675122865,35.57396476572179,129.30922077977377,172.630005
BLD010000003676OK,4,1163953.503205457,1732383.2352667572,35.5739228758377,129.30934493695088,159.660004
BLD010000003676OK,4,1163953.503205457,1732383.2352667572,35.5739228758377,129.30934493695088,172.630005
BLD010000003679LK,1,1163935.2743139865,1732383.5737475697,35.573928945119285,129.30914392630353,162.929993
BLD010000003679LK,1,1163935.2743139865,1732383.5737475697,35.573928945119285,129.30914392630353,174.809998
BLD010000003679LK,2,1163930.9102310543,1732372.583463666,35.57383062251544,129.30909355936691,162.929993
BLD010000003679LK,2,1163930.9102310543,1732372.583463666,35.57383062251544,129.30909355936691,174.809998
BLD010000003679LK,2,1163922.4122845307,1732376.0570012403,35.573863333484034,129.30900052432546,162.929993
BLD010000003679LK,2,1163922.4122845307,1732376.0570012403,35.573863333484034,129.30900052432546,174.809998
BLD010000003679LK,2,1163913.9143380069,1732379.5305388146,35.57389604438285,129.30890748920567,162.929993
BLD010000003679LK,2,1163913.9143380069,1732379.5305388146,35.57389604438285,129.30890748920567,174.809998
BLD010000003679LK,3,1163905.4163914833,1732383.004076389,35.57392875521187,129.30881445400763,162.929993
BLD010000003679LK,3,1163905.4163914833,1732383.004076389,35.57392875521187,129.30881445400763,174.809998
BLD010000003679LK,4,1163909.966181874,1732393.9964873283,35.5740270663597,129.30886686961082,162.929993
BLD010000003679LK,4,1163909.966181874,1732393.9964873283,35.5740270663597,129.30886686961082,174.809998
BLD010000003679LK,4,1163918.4022259116,1732390.522240742,35.57399435934832,129.3089592219194,162.929993
BLD010000003679LK,4,1163918.4022259116,1732390.522240742,35.57399435934832,129.3089592219194,174.809998
BLD010000003679LK,4,1163926.838269949,1732387.047994156,35.573961652268174,129.30905157415032,162.929993
BLD010000003679LK,4,1163926.838269949,1732387.047994156,35.573961652268174,129.30905157415032,174.809998
BLD010000003679HG,1,1163990.4706055168,1732320.1486509233,35.57334821141826,129.30973992543355,149.25
BLD010000003679HG,1,1163990.4706055168,1732320.1486509233,35.57334821141826,129.30973992543355,159.869995
BLD010000003679HG,1,1163979.9412110336,1732323.6166322832,35.573381209285486,129.30962448176007,149.25
BLD010000003679HG,1,1163979.9412110336,1732323.6166322832,35.573381209285486,129.30962448176007,159.869995
BLD010000003679HG,1,1163969.4118165507,1732327.084613643,35.57341420704468,129.30950903798754,149.25
BLD010000003679HG,1,1163969.4118165507,1732327.084613643,35.57341420704468,129.30950903798754,159.869995
BLD010000003679HG,2,1163958.8824220675,1732330.5525950028,35.57344720469587,129.309393594116,149.25
BLD010000003679HG,2,1163958.8824220675,1732330.5525950028,35.57344720469587,129.309393594116,159.869995
BLD010000003679HG,3,1163962.6886747999,1732343.5951011314,35.5735641143496,129.30943822390523,149.25
BLD010000003679HG,3,1163962.6886747999,1732343.5951011314,35.5735641143496,129.30943822390523,159.869995
BLD010000003679HG,3,1163972.2665060998,1732340.4761424302,35.573534419682616,129.30954324223174,149.25
BLD010000003679HG,3,1163972.2665060998,1732340.4761424302,35.573534419682616,129.30954324223174,159.869995
BLD010000003679HG,3,1163981.8443374,1732337.357183729,35.573504724926245,129.30964826047713,149.25
BLD010000003679HG,3,1163981.8443374,1732337.357183729,35.573504724926245,129.30964826047713,159.869995
BLD010000003679HG,3,1163991.4221687,1732334.238225028,35.573475030080466,129.30975327864138,149.25
BLD010000003679HG,3,1163991.4221687,1732334.238225028,35.573475030080466,129.30975327864138,159.869995
BLD01000000CKVBS4,1,1163843.853511261,1732340.3945797265,35.57355494596062,129.30812673400638,150.289993
BLD01000000CKVBS4,1,1163843.853511261,1732340.3945797265,35.57355494596062,129.30812673400638,155.809998
BLD01000000CKVBS4,2,1163840.5728740527,1732334.2934279703,35.57350050483414,129.30808931016603,150.289993
BLD01000000CKVBS4,2,1163840.5728740527,1732334.2934279703,35.57350050483414,129.30808931016603,155.809998
BLD010000003679NM,1,1163871.6678551207,1732406.7108058066,35.574147989310795,129.3084469838782,162.679993
BLD010000003679NM,1,1163871.6678551207,1732406.7108058066,35.574147989310795,129.3084469838782,172.109993
BLD010000003679NM,1,1163871.6678551207,1732406.7108058066,35.574147989310795,129.3084469838782,181.539993
BLD010000003679NM,2,1163884.5850680429,1732402.9714207877,35.574112151318374,129.30858871379576,162.679993
BLD010000003679NM,2,1163884.5850680429,1732402.9714207877,35.574112151318374,129.30858871379576,172.109993
BLD010000003679NM,2,1163884.5850680429,1732402.9714207877,35.574112151318374,129.30858871379576,181.539993
BLD010000003679NM,3,1163883.6768181883,1732401.096439035,35.57409540419423,129.30857831511423,162.679993
BLD010000003679NM,3,1163883.6768181883,1732401.096439035,35.57409540419423,129.30857831511423,172.109993
BLD010000003679NM,3,1163883.6768181883,1732401.096439035,35.57409540419423,129.30857831511423,181.539993
BLD010000003679NM,4,1163892.8425395212,1732396.081607753,35.57404869272449,129.30867840437878,162.679993
BLD010000003679NM,4,1163892.8425395212,1732396.081607753,35.57404869272449,129.30867840437878,172.109993
BLD010000003679NM,4,1163892.8425395212,1732396.081607753,35.57404869272449,129.30867840437878,181.539993
BLD010000003679NM,5,1163886.6723120736,1732383.6619549373,35.573937787337506,129.30860782504965,162.679993
BLD010000003679NM,5,1163886.6723120736,1732383.6619549373,35.573937787337506,129.30860782504965,172.109993
BLD010000003679NM,5,1163886.6723120736,1732383.6619549373,35.573937787337506,129.30860782504965,181.539993
BLD010000003679NM,5,1163875.8748215414,1732388.784981836,35.57398574393867,129.30848975805895,162.679993
BLD010000003679NM,5,1163875.8748215414,1732388.784981836,35.57398574393867,129.30848975805895,172.109993
BLD010000003679NM,5,1163875.8748215414,1732388.784981836,35.57398574393867,129.30848975805895,181.539993
BLD010000003679NM,6,1163865.0773310089,1732393.9080087347,35.57403370042788,129.30837169092356,162.679993
BLD010000003679NM,6,1163865.0773310089,1732393.9080087347,35.57403370042788,129.30837169092356,172.109993
BLD010000003679NM,6,1163865.0773310089,1732393.9080087347,35.57403370042788,129.30837169092356,181.539993
BLD010000003679ON,1,1163845.073739189,1732362.572570725,35.57375461388187,129.30814468686475,156.639999
BLD010000003679ON,1,1163845.073739189,1732362.572570725,35.57375461388187,129.30814468686475,165.880005
BLD010000003679ON,2,1163852.5018259394,1732359.3836865448,35.57372464596501,129.30822597844158,156.639999
BLD010000003679ON,2,1163852.5018259394,1732359.3836865448,35.57372464596501,129.30822597844158,165.880005
BLD010000003679ON,3,1163853.7032007703,1732361.0050242185,35.57373905874612,129.30823955901099,156.639999
BLD010000003679ON,3,1163853.7032007703,1732361.0050242185,35.57373905874612,129.30823955901099,165.880005
BLD010000003679ON,3,1163863.879760019,1732356.7314489456,35.573698860502034,129.30835094855584,156.639999
BLD010000003679ON,3,1163863.879760019,1732356.7314489456,35.573698860502034,129.30835094855584,165.880005
BLD010000003679ON,4,1163874.0563192675,1732352.4578736725,35.57365866215796,129.30846233798567,156.639999
BLD010000003679ON,4,1163874.0563192675,1732352.4578736725,35.57365866215796,129.30846233798567,165.880005
BLD010000003679ON,4,1163870.2691856315,1732344.8549366808,35.573590770776384,129.3084190225524,156.639999
BLD010000003679ON,4,1163870.2691856315,1732344.8549366808,35.573590770776384,129.3084190225524,165.880005
BLD010000003679ON,5,1163866.4820519958,1732337.251999689,35.57352287937634,129.30837570719407,156.639999
BLD010000003679ON,5,1163866.4820519958,1732337.251999689,35.57352287937634,129.30837570719407,165.880005
BLD010000003679ON,5,1163857.262001524,1732341.7203928982,35.57356467503239,129.30827490838678,156.639999
BLD010000003679ON,5,1163857.262001524,1732341.7203928982,35.57356467503239,129.30827490838678,165.880005
BLD010000003679ON,5,1163848.0419510524,1732346.188786107,35.5736064706069,129.30817410947196,156.639999
BLD010000003679ON,5,1163848.0419510524,1732346.188786107,35.5736064706069,129.30817410947196,165.880005
BLD010000003679ON,6,1163838.8219005805,1732350.6571793163,35.57364826609987,129.30807331044957,156.639999
BLD010000003679ON,6,1163838.8219005805,1732350.6571793163,35.57364826609987,129.30807331044957,165.880005
BLD01000000389BGL,1,1163914.3724088124,1732323.4996929527,35.57339101416493,129.30890118656015,156.539993
BLD01000000389BGL,1,1163914.3724088124,1732323.4996929527,35.57339101416493,129.30890118656015,165.5
BLD01000000389BGL,1,1163914.3724088124,1732323.4996929527,35.57339101416493,129.30890118656015,174.460007
BLD01000000389BGL,1,1163905.816395644,1732326.909316922,35.57342315859402,129.30880749846457,156.539993
BLD01000000389BGL,1,1163905.816395644,1732326.909316922,35.57342315859402,129.30880749846457,165.5
BLD01000000389BGL,1,1163905.816395644,1732326.909316922,35.57342315859402,129.30880749846457,174.460007
BLD01000000389BGL,1,1163897.2603824756,1732330.3189408914,35.573455302952276,129.30871381029147,156.539993
BLD01000000389BGL,1,1163897.2603824756,1732330.3189408914,35.573455302952276,129.30871381029147,165.5
BLD01000000389BGL,1,1163897.2603824756,1732330.3189408914,35.573455302952276,129.30871381029147,174.460007
BLD01000000389BGL,1,1163888.704369307,1732333.728564861,35.57348744723974,129.30862012204082,156.539993
BLD01000000389BGL,1,1163888.704369307,1732333.728564861,35.57348744723974,129.30862012204082,165.5
BLD01000000389BGL,1,1163888.704369307,1732333.728564861,35.57348744723974,129.30862012204082,174.460007
BLD01000000389BGL,2,1163880.1483561387,1732337.1381888303,35.573519591456375,129.3085264337126,156.539993
BLD01000000389BGL,2,1163880.1483561387,1732337.1381888303,35.573519591456375,129.3085264337126,165.5
BLD01000000389BGL,2,1163880.1483561387,1732337.1381888303,35.573519591456375,129.3085264337126,174.460007
BLD01000000389BGL,3,1163884.9553799157,1732349.4872671568,35.57363008656489,129.30858196106107,156.539993
BLD01000000389BGL,3,1163884.9553799157,1732349.4872671568,35.57363008656489,129.30858196106107,165.5
BLD01000000389BGL,3,1163884.9553799157,1732349.4872671568,35.57363008656489,129.30858196106107,174.460007
