receiver_id,building_id,edge_no,ground_factor,type,grid_id,grid_order,x_epsg5179,y_epsg5179,lat,lon,alt
245,,,0.0000000,terrain,0002_0009,2,1163235.0000000,1732965.0000000,35.5792845,129.3015367,111.5000000
246,,,0.0000000,terrain,0002_0009,2,1163225.0000000,1732965.0000000,35.5792862,129.3014264,109.5098899
247,,,0.1070094,terrain,0002_0009,2,1163215.0000000,1732965.0000000,35.5792878,129.3013161,107.7267579
248,,,0.4586013,terrain,0002_0009,2,1163205.0000000,1732965.0000000,35.5792895,129.3012057,107.5890956
249,,,0.0000000,terrain,0002_0009,2,1163205.0000000,1732955.0000000,35.5791994,129.3012037,109.2795849
250,,,0.0000000,terrain,0002_0009,2,1163215.0000000,1732955.0000000,35.5791977,129.3013140,109.6766358
251,,,0.0000000,terrain,0002_0009,2,1163225.0000000,1732955.0000000,35.5791961,129.3014243,111.5158077
252,,,0.0164338,terrain,0002_0009,2,1163235.0000000,1732955.0000000,35.5791944,129.3015347,111.5303215
253,,,0.5419857,terrain,0002_0009,2,1163245.0000000,1732955.0000000,35.5791928,129.3016450,111.5610317
254,,,1.0000000,terrain,0002_0009,2,1163255.0000000,1732955.0000000,35.5791911,129.3017553,111.5155037
255,,,1.0000000,terrain,0002_0009,2,1163265.0000000,1732955.0000000,35.5791895,129.3018656,113.5602061
256,,,1.0000000,terrain,0002_0009,2,1163275.0000000,1732955.0000000,35.5791878,129.3019759,116.4401917
257,,,1.0000000,terrain,0002_0009,2,1163285.0000000,1732955.0000000,35.5791862,129.3020862,118.0786066
258,,,1.0000000,terrain,0002_0009,2,1163295.0000000,1732955.0000000,35.5791845,129.3021966,121.3419843
259,,,1.0000000,terrain,0002_0009,2,1163295.0000000,1732945.0000000,35.5790944,129.3021945,121.6468792
260,,,1.0000000,terrain,0002_0009,2,1163285.0000000,1732945.0000000,35.5790961,129.3020842,119.0113794
261,,,1.0000000,terrain,0002_0009,2,1163275.0000000,1732945.0000000,35.5790977,129.3019739,116.7322326
262,,,1.0000000,terrain,0002_0009,2,1163265.0000000,1732945.0000000,35.5790994,129.3018636,113.5307389
263,,,1.0000000,terrain,0002_0009,2,1163255.0000000,1732945.0000000,35.5791010,129.3017533,111.5908133
264,,,1.0000000,terrain,0002_0009,2,1163245.0000000,1732945.0000000,35.5791026,129.3016430,111.5683529
265,,,0.7656517,terrain,0002_0009,2,1163235.0000000,1732945.0000000,35.5791043,129.3015326,111.9771326
266,,,0.0526471,terrain,0002_0009,2,1163225.0000000,1732945.0000000,35.5791059,129.3014223,112.7008613
267,,,0.0000000,terrain,0002_0009,2,1163215.0000000,1732945.0000000,35.5791076,129.3013120,113.1153780
268,,,0.0000000,terrain,0002_0009,2,1163205.0000000,1732945.0000000,35.5791092,129.3012017,111.8018436
269,,,0.0197202,terrain,0002_0009,2,1163205.0000000,1732935.0000000,35.5790191,129.3011997,113.3601028
270,,,0.2593914,terrain,0002_0009,2,1163215.0000000,1732935.0000000,35.5790175,129.3013100,114.9660938
271,,,0.5592912,terrain,0002_0009,2,1163225.0000000,1732935.0000000,35.5790158,129.3014203,115.2018136
272,,,1.0000000,terrain,0002_0009,2,1163235.0000000,1732935.0000000,35.5790142,129.3015306,115.2041113
273,,,1.0000000,terrain,0002_0009,2,1163245.0000000,1732935.0000000,35.5790125,129.3016409,114.2716882
274,,,1.0000000,terrain,0002_0009,2,1163255.0000000,1732935.0000000,35.5790109,129.3017513,114.3235438
275,,,1.0000000,terrain,0002_0009,2,1163265.0000000,1732935.0000000,35.5790092,129.3018616,115.5832900
276,,,1.0000000,terrain,0002_0009,2,1163275.0000000,1732935.0000000,35.5790076,129.3019719,116.8181504
277,,,1.0000000,terrain,0002_0009,2,1163285.0000000,1732935.0000000,35.5790059,129.3020822,119.3054464
278,,,1.0000000,terrain,0002_0009,2,1163295.0000000,1732935.0000000,35.5790043,129.3021925,121.6774488
279,,,1.0000000,terrain,0002_0009,2,1163295.0000000,1732925.0000000,35.5789142,129.3021905,122.6441429
280,,,1.0000000,terrain,0002_0009,2,1163285.0000000,1732925.0000000,35.5789158,129.3020802,120.4121757
281,,,1.0000000,terrain,0002_0009,2,1163275.0000000,1732925.0000000,35.5789175,129.3019699,116.7669861
282,,,1.0000000,terrain,0002_0009,2,1163265.0000000,1732925.0000000,35.5789191,129.3018596,116.7766132
283,,,1.0000000,terrain,0002_0009,2,1163255.0000000,1732925.0000000,35.5789208,129.3017492,116.4050426
284,,,1.0000000,terrain,0002_0009,2,1163245.0000000,1732925.0000000,35.5789224,129.3016389,116.3915410
285,,,1.0000000,terrain,0002_0009,2,1163235.0000000,1732925.0000000,35.5789241,129.3015286,116.3578757
286,,,1.0000000,terrain,0002_0009,2,1163225.0000000,1732925.0000000,35.5789257,129.3014183,116.2220393
287,,,1.0000000,terrain,0002_0009,2,1163215.0000000,1732925.0000000,35.5789274,129.3013080,116.3814185
288,,,0.5721034,terrain,0002_0009,2,1163205.0000000,1732925.0000000,35.5789290,129.3011977,114.4811345
289,,,1.0000000,terrain,0002_0009,2,1163205.0000000,1732915.0000000,35.5788389,129.3011956,112.8932579
290,,,1.0000000,terrain,0002_0009,2,1163215.0000000,1732915.0000000,35.5788372,129.3013060,114.8994575
291,,,1.0000000,terrain,0002_0009,2,1163225.0000000,1732915.0000000,35.5788356,129.3014163,116.0030499
292,,,1.0000000,terrain,0002_0009,2,1163235.0000000,1732915.0000000,35.5788339,129.3015266,116.4147545
293,,,1.0000000,terrain,0002_0009,2,1163245.0000000,1732915.0000000,35.5788323,129.3016369,116.5000000
294,,,1.0000000,terrain,0002_0009,2,1163255.0000000,1732915.0000000,35.5788306,129.3017472,116.7901112
295,,,1.0000000,terrain,0002_0009,2,1163265.0000000,1732915.0000000,35.5788290,129.3018575,117.4553065
296,,,1.0000000,terrain,0002_0009,2,1163275.0000000,1732915.0000000,35.5788273,129.3019678,119.9863416
297,,,1.0000000,terrain,0002_0009,2,1163285.0000000,1732915.0000000,35.5788257,129.3020782,121.6287599
298,,,1.0000000,terrain,0002_0009,2,1163295.0000000,1732915.0000000,35.5788240,129.3021885,125.2848358
299,,,1.0000000,terrain,0002_0009,2,1163295.0000000,1732905.0000000,35.5787339,129.3021865,126.4868638
300,,,1.0000000,terrain,0002_0009,2,1163285.0000000,1732905.0000000,35.5787356,129.3020761,123.6995662
301,,,1.0000000,terrain,0002_0009,2,1163275.0000000,1732905.0000000,35.5787372,129.3019658,121.4425985
302,,,1.0000000,terrain,0002_0009,2,1163265.0000000,1732905.0000000,35.5787389,129.3018555,120.0703488
303,,,1.0000000,terrain,0002_0009,2,1163255.0000000,1732905.0000000,35.5787405,129.3017452,117.5980900
304,,,1.0000000,terrain,0002_0009,2,1163245.0000000,1732905.0000000,35.5787422,129.3016349,116.1011236
305,,,1.0000000,terrain,0002_0009,2,1163235.0000000,1732905.0000000,35.5787438,129.3015246,116.1453919
306,,,1.0000000,terrain,0002_0009,2,1163225.0000000,1732905.0000000,35.5787455,129.3014143,113.6808927
307,,,1.0000000,terrain,0002_0009,2,1163215.0000000,1732905.0000000,35.5787471,129.3013039,111.9003415
308,,,1.0000000,terrain,0002_0009,2,1163205.0000000,1732905.0000000,35.5787488,129.3011936,111.4226808
309,,,0.0000000,terrain,0003_0009,3,1163305.0000000,1732995.0000000,35.5795434,129.3023150,123.0672477
310,,,0.0000000,terrain,0003_0009,3,1163315.0000000,1732995.0000000,35.5795417,129.3024253,125.2302564
311,,,0.0000000,terrain,0003_0009,3,1163325.0000000,1732995.0000000,35.5795401,129.3025356,127.8579504
312,,,0.0000000,terrain,0003_0009,3,1163335.0000000,1732995.0000000,35.5795384,129.3026459,131.9741354
313,,,0.1300399,terrain,0003_0009,3,1163345.0000000,1732995.0000000,35.5795368,129.3027562,133.5452963
314,,,0.8585211,terrain,0003_0009,3,1163355.0000000,1732995.0000000,35.5795351,129.3028665,132.9633261
315,,,1.0000000,terrain,0003_0009,3,1163365.0000000,1732995.0000000,35.5795335,129.3029768,132.9218867
316,,,1.0000000,terrain,0003_0009,3,1163375.0000000,1732995.0000000,35.5795318,129.3030872,131.7604729
317,,,1.0000000,terrain,0003_0009,3,1163385.0000000,1732995.0000000,35.5795302,129.3031975,131.4938793
318,,,1.0000000,terrain,0003_0009,3,1163395.0000000,1732995.0000000,35.5795285,129.3033078,130.8626369
319,,,1.0000000,terrain,0003_0009,3,1163395.0000000,1732985.0000000,35.5794384,129.3033058,132.0927240
320,,,1.0000000,terrain,0003_0009,3,1163385.0000000,1732985.0000000,35.5794400,129.3031955,135.5506277
321,,,1.0000000,terrain,0003_0009,3,1163375.0000000,1732985.0000000,35.5794417,129.3030851,137.1361856
322,,,1.0000000,terrain,0003_0009,3,1163365.0000000,1732985.0000000,35.5794433,129.3029748,140.1567383
323,,,1.0000000,terrain,0003_0009,3,1163355.0000000,1732985.0000000,35.5794450,129.3028645,138.2470891
324,,,0.8624621,terrain,0003_0009,3,1163345.0000000,1732985.0000000,35.5794466,129.3027542,137.2395179
325,,,0.4731001,terrain,0003_0009,3,1163335.0000000,1732985.0000000,35.5794483,129.3026439,134.6996302
326,,,0.1110249,terrain,0003_0009,3,1163325.0000000,1732985.0000000,35.5794499,129.3025336,131.4462580
327,,,0.0000000,terrain,0003_0009,3,1163315.0000000,1732985.0000000,35.5794516,129.3024232,127.4726889
328,,,0.0000000,terrain,0003_0009,3,1163305.0000000,1732985.0000000,35.5794532,129.3023129,124.6861068
329,,,0.2408517,terrain,0003_0009,3,1163305.0000000,1732975.0000000,35.5793631,129.3023109,125.5449572
330,,,0.7058971,terrain,0003_0009,3,1163315.0000000,1732975.0000000,35.5793615,129.3024212,128.3509126
331,,,0.8684132,terrain,0003_0009,3,1163325.0000000,1732975.0000000,35.5793598,129.3025315,132.0488278
332,,,1.0000000,terrain,0003_0009,3,1163335.0000000,1732975.0000000,35.5793582,129.3026419,136.4246146
333,,,1.0000000,terrain,0003_0009,3,1163345.0000000,1732975.0000000,35.5793565,129.3027522,140.4505729
334,,,1.0000000,terrain,0003_0009,3,1163355.0000000,1732975.0000000,35.5793549,129.3028625,142.2391560
335,,,1.0000000,terrain,0003_0009,3,1163365.0000000,1732975.0000000,35.5793532,129.3029728,145.0331969
336,,,1.0000000,terrain,0003_0009,3,1163375.0000000,1732975.0000000,35.5793516,129.3030831,141.5167394
337,,,1.0000000,terrain,0003_0009,3,1163385.0000000,1732975.0000000,35.5793499,129.3031934,136.9433728
338,,,1.0000000,terrain,0003_0009,3,1163395.0000000,1732975.0000000,35.5793483,129.3033038,135.1391301
339,,,1.0000000,terrain,0003_0009,3,1163395.0000000,1732965.0000000,35.5792581,129.3033017,136.9184796
340,,,1.0000000,terrain,0003_0009,3,1163385.0000000,1732965.0000000,35.5792598,129.3031914,141.6215468
341,,,1.0000000,terrain,0003_0009,3,1163375.0000000,1732965.0000000,35.5792614,129.3030811,146.1068146
342,BLD010000003655D6,4,,building,0003_0009,3,1163371.2815911,1732963.5548797,35.5792490,129.3030398,150.1799930
343,BLD010000003655D6,4,,building,0003_0009,3,1163371.2815911,1732963.5548797,35.5792490,129.3030398,146.5399930
344,BLD010000003655D6,4,,building,0003_0009,3,1163366.0262264,1732969.7108642,35.5793054,129.3029831,150.1799930
345,BLD010000003655D6,4,,building,0003_0009,3,1163366.0262264,1732969.7108642,35.5793054,129.3029831,146.5399930
346,BLD010000003655D6,3,,building,0003_0009,3,1163359.6521017,1732964.2600752,35.5792573,129.3029116,150.1799930
347,BLD010000003655D6,3,,building,0003_0009,3,1163359.6521017,1732964.2600752,35.5792573,129.3029116,146.5399930
348,,,1.0000000,terrain,0003_0009,3,1163355.0000000,1732965.0000000,35.5792647,129.3028605,145.7732614
349,,,1.0000000,terrain,0003_0009,3,1163345.0000000,1732965.0000000,35.5792664,129.3027502,142.2223499
350,,,1.0000000,terrain,0003_0009,3,1163335.0000000,1732965.0000000,35.5792680,129.3026398,137.0313017
351,,,1.0000000,terrain,0003_0009,3,1163325.0000000,1732965.0000000,35.5792697,129.3025295,132.1285732
352,,,1.0000000,terrain,0003_0009,3,1163315.0000000,1732965.0000000,35.5792713,129.3024192,126.7384372
353,,,1.0000000,terrain,0003_0009,3,1163305.0000000,1732965.0000000,35.5792730,129.3023089,123.9097226
354,,,1.0000000,terrain,0003_0009,3,1163305.0000000,1732955.0000000,35.5791829,129.3023069,123.4913086
355,,,1.0000000,terrain,0003_0009,3,1163315.0000000,1732955.0000000,35.5791812,129.3024172,128.8984867
356,,,1.0000000,terrain,0003_0009,3,1163325.0000000,1732955.0000000,35.5791796,129.3025275,131.8488593
357,,,1.0000000,terrain,0003_0009,3,1163335.0000000,1732955.0000000,35.5791779,129.3026378,139.1782472
358,,,1.0000000,terrain,0003_0009,3,1163345.0000000,1732955.0000000,35.5791763,129.3027481,145.4437317
359,BLD010000003655D6,3,,building,0003_0009,3,1163346.9038523,1732953.3584973,35.5791612,129.3027688,150.1799930
360,BLD010000003655D6,3,,building,0003_0009,3,1163346.9038523,1732953.3584973,35.5791612,129.3027688,146.5399930
361,BLD010000003655D6,3,,building,0003_0009,3,1163353.2779770,1732958.8092863,35.5792092,129.3028402,150.1799930
362,BLD010000003655D6,3,,building,0003_0009,3,1163353.2779770,1732958.8092863,35.5792092,129.3028402,146.5399930
363,BLD010000003655D6,,,roof,0003_0009,3,1163361.7491007,1732955.3901075,35.5791770,129.3029330,151.1799930
364,BLD0100000037WUU4,3,,building,0003_0009,3,1163369.2789298,1732953.3646264,35.5791575,129.3030156,150.8399960
365,BLD0100000037WUU4,4,,building,0003_0009,3,1163376.1723903,1732959.1264465,35.5792083,129.3030928,150.8399960
366,BLD0100000037WUU4,4,,building,0003_0009,3,1163376.1723903,1732959.1264465,35.5792083,129.3030928,146.6399990
367,BLD0100000037WUU4,1,,building,0003_0009,3,1163379.0563480,1732955.6436753,35.5791765,129.3031240,150.8399960
368,BLD0100000037WUU4,1,,building,0003_0009,3,1163379.0563480,1732955.6436753,35.5791765,129.3031240,146.6399990
369,BLD01000000BZ11BX,1,,building,0003_0009,3,1163380.1606402,1732952.7398197,35.5791501,129.3031356,150.3500060
370,BLD01000000BZ11BX,1,,building,0003_0009,3,1163380.1606402,1732952.7398197,35.5791501,129.3031356,146.8399960
371,,,1.0000000,terrain,0003_0009,3,1163385.0000000,1732955.0000000,35.5791697,129.3031894,143.7407759
372,,,1.0000000,terrain,0003_0009,3,1163395.0000000,1732955.0000000,35.5791680,129.3032997,137.2018912
373,,,1.0000000,terrain,0003_0009,3,1163395.0000000,1732945.0000000,35.5790779,129.3032977,139.2865839
374,,,1.0000000,terrain,0003_0009,3,1163385.0000000,1732945.0000000,35.5790795,129.3031874,144.6571304
375,,,0.9117410,terrain,0003_0009,3,1163375.0000000,1732945.0000000,35.5790812,129.3030771,145.6797391
376,BLD0100000037WUU4,1,,building,0003_0009,3,1163372.2784000,1732949.8862483,35.5791257,129.3030480,150.8399960
377,BLD01000000BZ11BX,1,,building,0003_0009,3,1163370.8811748,1732944.5601885,35.5790779,129.3030315,150.3500060
378,BLD01000000BZ11BX,1,,building,0003_0009,3,1163370.8811748,1732944.5601885,35.5790779,129.3030315,146.8399960
379,BLD01000000BZ11BX,,,roof,0003_0009,3,1163369.1421714,1732946.2410875,35.5790934,129.3030127,151.3500060
380,BLD0100000037WUU4,,,roof,0003_0009,3,1163367.2417202,1732948.6469333,35.5791153,129.3029922,151.8399960
381,BLD0100000037WUU4,1,,building,0003_0009,3,1163365.5004520,1732944.1288213,35.5790749,129.3029721,150.8399960
382,BLD0100000037WUU4,3,,building,0003_0009,3,1163362.3854692,1732947.6028063,35.5791067,129.3029384,150.8399960
383,BLD0100000037WUU4,3,,building,0003_0009,3,1163355.4920086,1732941.8409861,35.5790559,129.3028612,150.8399960
384,BLD0100000037WUU4,3,,building,0003_0009,3,1163355.4920086,1732941.8409861,35.5790559,129.3028612,146.6399990
385,BLD010000003655D6,2,,building,0003_0009,3,1163352.2380873,1732947.2259605,35.5791050,129.3028264,150.1799930
386,BLD010000003655D6,2,,building,0003_0009,3,1163352.2380873,1732947.2259605,35.5791050,129.3028264,146.5399930
387,,,1.0000000,terrain,0003_0009,3,1163345.0000000,1732945.0000000,35.5790862,129.3027461,141.7849774
388,,,1.0000000,terrain,0003_0009,3,1163335.0000000,1732945.0000000,35.5790878,129.3026358,137.1803575
389,,,1.0000000,terrain,0003_0009,3,1163325.0000000,1732945.0000000,35.5790895,129.3025255,131.9413971
390,,,1.0000000,terrain,0003_0009,3,1163315.0000000,1732945.0000000,35.5790911,129.3024152,126.6585510
391,,,1.0000000,terrain,0003_0009,3,1163305.0000000,1732945.0000000,35.5790928,129.3023049,124.3728026
392,,,1.0000000,terrain,0003_0009,3,1163305.0000000,1732935.0000000,35.5790026,129.3023028,125.8601223
393,,,1.0000000,terrain,0003_0009,3,1163315.0000000,1732935.0000000,35.5790010,129.3024131,128.4401764
394,,,1.0000000,terrain,0003_0009,3,1163325.0000000,1732935.0000000,35.5789993,129.3025235,131.8032650
395,,,1.0000000,terrain,0003_0009,3,1163335.0000000,1732935.0000000,35.5789977,129.3026338,136.5152186
396,,,1.0000000,terrain,0003_0009,3,1163345.0000000,1732935.0000000,35.5789960,129.3027441,140.4425042
397,,,1.0000000,terrain,0003_0009,3,1163355.0000000,1732935.0000000,35.5789944,129.3028544,143.0013475
398,BLD0100000037WUU4,2,,building,0003_0009,3,1163358.7225039,1732938.3713943,35.5790241,129.3028962,150.8399960
399,BLD0100000037WUU4,2,,building,0003_0009,3,1163358.7225039,1732938.3713943,35.5790241,129.3028962,146.6399990
400,BLD01000000BZ11BX,2,,building,0003_0009,3,1163361.6017094,1732936.3805573,35.5790057,129.3029275,150.3500060
401,BLD01000000BZ11BX,2,,building,0003_0009,3,1163361.6017094,1732936.3805573,35.5790057,129.3029275,146.8399960
402,,,0.9430499,terrain,0003_0009,3,1163365.0000000,1732935.0000000,35.5789927,129.3029647,144.9163996
403,,,0.1607778,terrain,0003_0009,3,1163375.0000000,1732935.0000000,35.5789911,129.3030750,145.6035337
404,,,0.7199389,terrain,0003_0009,3,1163385.0000000,1732935.0000000,35.5789894,129.3031854,144.7659038
405,,,1.0000000,terrain,0003_0009,3,1163395.0000000,1732935.0000000,35.5789878,129.3032957,141.5629416
406,,,0.9305572,terrain,0003_0009,3,1163395.0000000,1732925.0000000,35.5788977,129.3032937,144.5020218
407,,,0.2371792,terrain,0003_0009,3,1163385.0000000,1732925.0000000,35.5788993,129.3031833,145.4378302
408,,,0.1626910,terrain,0003_0009,3,1163375.0000000,1732925.0000000,35.5789010,129.3030730,145.9928185
409,,,0.9283819,terrain,0003_0009,3,1163365.0000000,1732925.0000000,35.5789026,129.3029627,146.2758755
410,,,1.0000000,terrain,0003_0009,3,1163355.0000000,1732925.0000000,35.5789043,129.3028524,141.8673809
411,,,1.0000000,terrain,0003_0009,3,1163345.0000000,1732925.0000000,35.5789059,129.3027421,139.5727287
412,,,1.0000000,terrain,0003_0009,3,1163335.0000000,1732925.0000000,35.5789076,129.3026318,136.4501091
413,,,1.0000000,terrain,0003_0009,3,1163325.0000000,1732925.0000000,35.5789092,129.3025214,133.0368909
414,,,1.0000000,terrain,0003_0009,3,1163315.0000000,1732925.0000000,35.5789109,129.3024111,130.6613611
415,,,1.0000000,terrain,0003_0009,3,1163305.0000000,1732925.0000000,35.5789125,129.3023008,126.5802397
416,,,1.0000000,terrain,0003_0009,3,1163305.0000000,1732915.0000000,35.5788224,129.3022988,127.1192733
417,,,1.0000000,terrain,0003_0009,3,1163315.0000000,1732915.0000000,35.5788207,129.3024091,131.3860656
418,,,1.0000000,terrain,0003_0009,3,1163325.0000000,1732915.0000000,35.5788191,129.3025194,134.1786000
419,,,1.0000000,terrain,0003_0009,3,1163335.0000000,1732915.0000000,35.5788174,129.3026297,136.4406753
420,,,1.0000000,terrain,0003_0009,3,1163345.0000000,1732915.0000000,35.5788158,129.3027401,139.6610775
421,,,1.0000000,terrain,0003_0009,3,1163355.0000000,1732915.0000000,35.5788141,129.3028504,142.4785063
422,,,1.0000000,terrain,0003_0009,3,1163365.0000000,1732915.0000000,35.5788125,129.3029607,145.8417506
423,,,0.9233092,terrain,0003_0009,3,1163375.0000000,1732915.0000000,35.5788108,129.3030710,146.3395057
424,,,0.0709802,terrain,0003_0009,3,1163385.0000000,1732915.0000000,35.5788092,129.3031813,146.1223743
425,,,0.2445428,terrain,0003_0009,3,1163395.0000000,1732915.0000000,35.5788075,129.3032916,145.1508231
426,,,0.0000000,terrain,0003_0009,3,1163395.0000000,1732905.0000000,35.5787174,129.3032896,145.9137112
427,,,0.7376477,terrain,0003_0009,3,1163385.0000000,1732905.0000000,35.5787191,129.3031793,146.4205333
428,,,0.6778371,terrain,0003_0009,3,1163375.0000000,1732905.0000000,35.5787207,129.3030690,146.4586594
429,,,0.9816983,terrain,0003_0009,3,1163365.0000000,1732905.0000000,35.5787224,129.3029587,145.0602717
430,,,1.0000000,terrain,0003_0009,3,1163355.0000000,1732905.0000000,35.5787240,129.3028483,141.7718459
431,,,1.0000000,terrain,0003_0009,3,1163345.0000000,1732905.0000000,35.5787257,129.3027380,139.5618076
432,,,1.0000000,terrain,0003_0009,3,1163335.0000000,1732905.0000000,35.5787273,129.3026277,136.3810382
433,,,1.0000000,terrain,0003_0009,3,1163325.0000000,1732905.0000000,35.5787290,129.3025174,133.9394536
434,,,1.0000000,terrain,0003_0009,3,1163315.0000000,1732905.0000000,35.5787306,129.3024071,131.4181042
435,,,1.0000000,terrain,0003_0009,3,1163305.0000000,1732905.0000000,35.5787323,129.3022968,127.7919049
